专业,题目,链接,摘要,作者,导师,学校,发表时间,等级,关键词1,关键词2,关键词3,关键词4,下载量,被引数
统计学,两种高维矩阵的检验?,http://cdmd.cnki.com.cn/Article/CDMD-10200-1019840345.htm,"随着大数据时代的到来,高维数据的统计推断越来越被人们所重视。大数据在金融、医疗、生物等各领域中的应用也越来越多,但于此同时处理高维数据也给人们带来了巨大的挑战。很多传统的统计推断方法都是建立在维数p固定...",王昊,史宁中,东北师范大学,2019,博士论文,高维协方差矩阵,假设检验,随机矩阵理论,渐近分布,39,0
统计学,面向不平衡电商评论文本的改进朴素贝叶斯分类模型研究?,http://cdmd.cnki.com.cn/Article/CDMD-11078-1019615826.htm,"文本挖掘是数据挖掘中的重要研究方向之一,本文选取较热门的电商评论数据情感分类作为应用场景。随着海量的订单数量每天产生巨大好评或差评数据,手动的人工分类会耗费大量的人力物力,若此时应用文本情感分类的方法,则...",邹东兴,熊健,广州大学,2019,硕士论文,电商评论,情感分类,不平衡数据,朴素贝叶斯,39,0
统计学,基于组合模型对汇率的预测研究?,http://cdmd.cnki.com.cn/Article/CDMD-10672-1019869394.htm,"随着世界经济的发展,各国之间的交流与日俱增,汇率作为维系国与国之间经济贸易往来的桥梁,对各国之间的经济来往起着至关重要的作用,汇率的变动直接影响到世界的贸易经济。因此,正确分析和预测汇率对国家制定经济政策...",何团,金良琼,贵州民族大学,2019,硕士论文,ARIMA模型,GM模型,BP模型,组合模型,39,0
统计学,基于指数随机图模型的动态网络分析?,http://cdmd.cnki.com.cn/Article/CDMD-10697-1019614301.htm,"网络由节点和边组成,节点表示个体或组织,边表示他们之间的关系,是一种关系数据的表达形式.网络分析方法把研究的问题抽象为网络,通过分析网络的特征变化和生成机制研究问题.指数随机图模型是近些年发展起来的处理此类...",任飒,张海,西北大学,2019,硕士论文,网络,动态指数随机图模型,迭代重赋权最小二乘法,贸易,39,0
统计学,复杂网络社区探测算法及其分辨率限制研究?,http://cdmd.cnki.com.cn/Article/CDMD-10621-1019836262.htm,"复杂网络社区探测问题一直以来是网络研究领域的热门课题,关于社区探测算法的研究成果也是硕果累累。例如,基于模块度的社区探测算法以及基于信息论的Infomap算法在应用中都取得相当不错的效果。但由于模块度函数本身...",方斌,张日权,华东师范大学,2019,硕士论文,复杂网络,社区探测,模块度,Louvain算法,40,0
统计学,三参数Logistic模型信息效用的计算及其有效性的模拟研究?,http://cdmd.cnki.com.cn/Article/CDMD-10200-1019840584.htm,"教育统计和心理测量方法的一个核心问题是对测试的精度进行评价,以判断测试是否可信有效。虽然科学的进步已经提高了描述测试的测量精度的能力,但是总结一个测试的总体表现仍然具有挑战性。在经典测量理论中,信度对于...",迟荟荟,陶剑,东北师范大学,2019,硕士论文,项目反应理论,精度,信度,信息函数,40,0
统计学,两大湾区城市群低碳效率评价研究?,http://cdmd.cnki.com.cn/Article/CDMD-10593-1019219385.htm,"北部湾城市群与粤港澳大湾区是当下中国南部沿海最炙手可热的两大国家级城市群规划。一个是发展中的西南出海口都市区,一个是对标世界三大湾区的发达城市群代表,两个城市群山水相依、特点鲜明。全球气候变暖的大背景下...",农宇,李红,广西大学,2019,硕士论文,北部湾城市群,粤港澳大湾区,碳排放,低碳效率,40,0
统计学,SV族模型参数估计的MCMC算法改进及应用?,http://cdmd.cnki.com.cn/Article/CDMD-10421-1019177013.htm,"在波动率模型中,随机波动(Stochastic Volatility,SV)模型有着广泛的应用。SV模型引入随机变量,因而其对波动率预测能力以及实际金融市场的应用都比其他波动率模型更有优势。由于SV模型中包含着潜在变量,似然函数较难...",李忆,邓国华,江西财经大学,2019,硕士论文,随机波动模型,蒙特卡洛模拟,MCMC算法,并行MCMC算法,41,0
统计学,基于超效率SBM模型的铁路货运效率研究?,http://cdmd.cnki.com.cn/Article/CDMD-10710-1019628513.htm,"伴随着我国经济的飞速发展,货物运输的需求量也越来越大。“十九大”明确指出我国是交通大国,而不是交通强国。我国在发展成为交通强国的过程中,提升铁路货运能力是关键的一步。我国铁路货物运输业在市场化改革的道路...",白云霄,袁长伟,长安大学,2019,硕士论文,铁路货运,运输效率,超效率SBM模型,面板数据模型,41,0
统计学,基于Lasso方法的我国产业结构升级影响因素研究?,http://cdmd.cnki.com.cn/Article/CDMD-10561-1019621439.htm,"现阶段,我国已进入经济新常态,供给结构也因为供给侧结构性改革进程正扎实推进中,“三去一降一补”的成效突出,包含产业结构在内的经济供给结构已发生了巨大改变。在经济转型发展的进程中,对于影响我国产业结构升级影...",刘艺璇,贺建风,华南理工大学,2019,硕士论文,产业结构升级,影响因素,变量选择,Lasso,41,0
统计学,基于团图聚类的重叠社区发现算法?,http://cdmd.cnki.com.cn/Article/CDMD-10200-1019841351.htm,"网络科学是研究复杂网络系统的定性和定量规律的一门交叉科学,研究涉及到复杂网络的各种拓扑结构及其性质,其研究对象来源于各应用领域,例如移动通信网络,交通网络,电力网络等.应用领域中很多网络都具有社区结构,即整...",余海青,刘秉辉,东北师范大学,2019,硕士论文,重叠社区发现,团图分解,谱聚类,,41,0
统计学,基于遗传算法优化钢铁烧结配料建模?,http://cdmd.cnki.com.cn/Article/CDMD-10421-1019181759.htm,"在20世纪80年代,一些科学家通过观察生物的进化过程开发了一些智能算法。这些算法为各行各业的优化工作提供了一种全新的视角。发明者都是在自然界一些进化与生活现象的启发下脑洞大开提出这些优化算法。本文写作的目...",杜家楠,罗世华,江西财经大学,2019,硕士论文,传统遗传算法,多种群遗传算法,新型精英保留策略,烧结配料建模,42,0
统计学,在公开披露及信息泄露风险存在时的内幕交易行为分析?,http://cdmd.cnki.com.cn/Article/CDMD-10200-1019841345.htm,"本文建立了在公开披露及信息泄露风险存在时的两期和多期模型,在模型中,由于内幕交易者的信息泄露,私有信息充分反映在价格之中就可能出现在任何时期,无需等待交易的最后一期,进而来研究交易者行为以及其行为对均衡性...",马琳,刘红,东北师范大学,2019,硕士论文,内幕交易,公开披露,信息泄露,交易策略,42,0
统计学,基于SEM的云南省高职院校在校大学生对专业满意度的研究?,http://cdmd.cnki.com.cn/Article/CDMD-10689-1019052193.htm,"近年来,大学毕业生人数随着各高校在近年来随着扩招人数的不断增加而增加,大学生就业难度越来越大。很多大学生无法找到能够让自己满意的工作,由于高职院校的文凭不如普通高校,从而能够与普通高校竞争的只有以专业技能...",陶裕峰,李兴绪,云南财经大学,2019,硕士论文,专业满意度,影响因素,高职院校大学生,结构方程模型,43,0
统计学,证据理论融合方法改进研究?,http://cdmd.cnki.com.cn/Article/CDMD-10414-1019130033.htm,"在人类认知活动中,常常伴有不确定性,而仅仅用概率论来表示不确定性受到限制。虽然,传统的概率论是处理随机不确定性的最好方法,但是在认知不确定性方面处理效果不好。于是,DS证据理论被提出研究,该理论将概率赋给集合...",徐洪富,吴根秀,江西师范大学,2019,硕士论文,证据理论,信任函数,证据冲突,聚类,43,0
统计学,我国政府卫生支出对个人卫生支出的影响因素研究?,http://cdmd.cnki.com.cn/Article/CDMD-10421-1019176907.htm,"当前我国医疗卫生服务中出现的问题主要是社会经济发展的不平衡所导致的个人卫生支出差异直接引发了剧烈的医患冲突,这种冲突影响巨大,不容忽视。现有相关研究主要集中于研究政府卫生支出的效率及其影响要素,缺乏政府...",杨琛,陶春海,江西财经大学,2019,硕士论文,政府卫生投入,个人经济支出,Lasso回归,空间溢出效应,43,0
统计学,巨灾债券定价研究?,http://cdmd.cnki.com.cn/Article/CDMD-10614-1019850581.htm,"近年来,由于自然灾害的频繁出现,保险损失额不断上升,保险市场承保风险不断增加,保险公司一直在寻求可有效转移巨灾风险的措施。巨灾风险债券能将保险市场风险转移到巨大的资本市场中,大大降低了保险公司承保风险。巨...",王欣,王定成,电子科技大学,2019,硕士论文,极值理论,巨灾债券,均衡定价模型,尾部相依,43,0
统计学,两类区间型模糊集理论及其在群决策中的应用?,http://cdmd.cnki.com.cn/Article/CDMD-10357-1019130515.htm,"近年来,模糊理论在决策中发挥着越来越重要的作用,其中对其不确定信息的研究是其热点之一.本文在阅读、研究现有相关文献的基础上,主要讨论了两类区间型模糊集表示的多属性群决策问题.具体工作如下:1.基于所介绍的二型...",马强,毛军军,安徽大学,2019,硕士论文,区间二型模糊集,全概率交叉熵,多属性群决策,效用函数,43,0
统计学,高维不均衡数据情形下一种基于随机投影的决策树集成分类方...?,http://cdmd.cnki.com.cn/Article/CDMD-10358-1019131700.htm,"随着时代的发展,高维不均衡数据越来越频繁地出现在各个领域,比如基因数据、信号数据、金融数据等;如何有效地对高维不均衡数据进行分类是一个重要的研究方向。为此,本文提出一种基于随机投影的决策树集成分类方法;并...",黄禹侨,崔文泉,中国科学技术大学,2019,硕士论文,决策树,多样性,高维,不均衡,43,0
统计学,政府消费碳排放的测算及因素分解分析?,http://cdmd.cnki.com.cn/Article/CDMD-10290-1019854799.htm,"政府消费是促进社会公平、增加公共福利必不可少的手段,每年我国的政府消费支出数额巨大,其消费行为中隐含的碳排放量不容小觑,测算并研究政府消费的碳排放量对我国的减排工作具有重要的意义。文中分别从政府消费支出...",郑卫,曹庆仁,中国矿业大学,2019,硕士论文,政府消费,碳排放,STIRPAT模型,组合预测,43,0
统计学,吉林省工业经济增长的空间计量分析?,http://cdmd.cnki.com.cn/Article/CDMD-10190-1019907868.htm,"随着国内工业经济的稳步发展,东北老工业基地的经济发展也经历着崛起的阶段,本论文先对于国内外学者研究的工业生产总值和生产总值GDP的领域及研究成果进行梳理,对数据进行单位根检验、协整检验来研究吉林省各地区工业...",戴嘉轩,张海燕,长春工业大学,2019,硕士论文,经济增长,工业生产总值,生产总值GDP,VAR模型,43,0
统计学,PageRank算法在复杂网络社团检测中的应用研究?,http://cdmd.cnki.com.cn/Article/CDMD-10614-1019850579.htm,"近年来,基础学科的发展衍生了很多新兴学科,包括有机器学习、深度学习以及复杂网络科学等。复杂网络科学是由社会科学、自然科学、工程学以及计算机科学应运而生,它主要研究网络的外在特征描述、内在机制特征、时间演...",刘鸿亮,文春,电子科技大学,2019,硕士论文,社团检测,PageRank,随机游走,模块性,44,0
统计学,派送员工作压力与智能自提柜采纳态度的关系研究?,http://cdmd.cnki.com.cn/Article/CDMD-10372-1019192414.htm,"大数据时代背景下,物流末端配送“最后一公里”背后包含着巨大的商业价值。不仅如此,由于末端配送的数据直接来源为客户的缘故,因此这些数据能够帮助企业对消费者群体和产品进行细分,对于市场预测和提高客户满意度来说...",刘栩,徐俊杰,安庆师范大学,2019,硕士论文,派送员,智能自提柜,工作压力,技术接受,44,0
